wkt_geom,UniqueID
"MultiLineString ((-3.45462077441109328 50.79115276876454743, -3.45478567462480157 50.79104606879130301),(-3.45478567462480157 50.79104606879130301, -3.45476637461002056 50.7909496688000317))",Speed Limits-11389
"MultiLineString ((-3.99038867042524759 50.74156807039324235, -3.99034047030442629 50.74149417029652653, -3.99018977008302311 50.74139587016556874))",Speed Limits-11394
"MultiLineString ((-4.21512286724615848 50.67458396511293728, -4.21481676745184952 50.67444956521628541, -4.21488476749302343 50.67437216522840515, -4.2149948675636093 50.67424036525260078, -4.21518886762522715 50.67408186527663361, -4.21544896772052979 50.6738460653279148, -4.2156330678037186 50.67365326538237724, -4.21572306786098938 50.67353536542137959, -4.2157790679425764 50.67340096547209072, -4.21577506799625645 50.67333256550075049, -4.21574306807545529 50.67324506553885044, -4.21567706814888155 50.67318296556782542, -4.21559706822251901 50.67312836559358402, -4.21544896832975358 50.67306626562406535, -4.21512286853324003 50.67297496566863657, -4.21469676877589894 50.67289006570707954, -4.21445866890866316 50.67284816572367845, -4.21427656898912062 50.67284186572837967, -4.21410856904756947 50.67285456572810887, -4.21393446911500558 50.67285956573006445, -4.21373836920348133 50.67285076573541147, -4.21353436933170578 50.67280126574771515, -4.21320626956362698 50.67269606576670782, -4.21258727001359201 50.67249586578289211, -4.2113156709665942 50.6721001657349106, -4.21092067128880654 50.67196336569703874, -4.21068337151657879 50.67185156566517179, -4.21040337182442137 50.67168676561533402, -4.21010127223383979 50.67144336553857897, -4.20977127275630281 50.67111816542396951, -4.20945497324681472 50.67082586529777899, -4.20916487368230285 50.67057856517078562, -4.20899887393135863 50.67044036509230409, -4.20883077422982144 50.67026286499592658, -4.20864477453456853 50.67009166489048511, -4.20851527476843934 50.6699558648072852, -4.20830317528284503 50.66962676462305382),(-4.20830317528284503 50.66962676462305382, -4.20829427530458489 50.66961296461499131, -4.20827267535756278 50.66957936459530742, -4.20804657580795549 50.66931816441639569, -4.20774247632350651 50.66904936419185645, -4.20753967673306306 50.66882106401023833, -4.20723227744810124 50.66840776368355392, -4.20698217800345109 50.6681008634130734, -4.20678487856334637 50.66776826313991222, -4.20656207909423063 50.66747826286254508, -4.20631567959628683 50.66722936258183552, -4.20608987971866988 50.66706746240419079, -4.20586617980878685 50.66692556223915034, -4.20568777989473119 50.66684556211564683, -4.20551177999189285 50.66679356200047835, -4.20526968013631475 50.6667453618478234, -4.20461988053023816 50.66664016144375893, -4.20429538071973852 50.66658176124018098, -4.20402928085754457 50.66650946106676656, -4.20379738095137778 50.66640966090587028, -4.20367518097696102 50.66632306081209691, -4.20350308099519321 50.66617846067386921, -4.20323278103017373 50.66597066046144704))",Speed Limits-11396
"MultiLineString ((-3.44536537108253915 50.7644350704314391, -3.44589047071967514 50.76437637046962692, -3.44612447056721516 50.76433907048025418, -3.44627397047084338 50.76431527048635672, -3.44669067022290276 50.76422527048912059))",Speed Limits-11407
"MultiLineString ((-3.44669067022290276 50.76422527048912059, -3.44680107012194714 50.76425337051408349, -3.446900270008598 50.76430937055214798, -3.447000369871422 50.76439537060620211, -3.44721426951195831 50.76465857076733812, -3.44715566936716789 50.76491407089051222, -3.44709236928483032 50.76509507097264162, -3.44710406925307655 50.76512477098976461, -3.44712426922196657 50.76514387100301207, -3.44718176916061525 50.76516137102205306, -3.44736516895337353 50.76523017109077784, -3.44742866888132404 50.76525347111475384, -3.44747976881400309 50.76528387114045415))",Speed Limits-11409
"MultiLineString ((-3.44322157243768778 50.76534167036297163, -3.44332577235983184 50.76530327037453105, -3.44344557225539649 50.76530867039812733, -3.44354417216383624 50.7653294704214062))",Speed Limits-11410
"MultiLineString ((-3.42764516345800496 50.7488684664646712, -3.42756876350399775 50.74886456647578825, -3.42743256357886983 50.74887236649165345, -3.42734176362047327 50.74889596649732937, -3.42656926397756134 50.74914976653180787, -3.42631396411272782 50.74921456654824681, -3.42623346416230135 50.74921586655851513, -3.42593826432409276 50.74929286657697958, -3.42577316441435187 50.74934646658450532),(-3.42957376254213386 50.7486027662811594, -3.42944726254820242 50.74868916627490734, -3.42925096257628859 50.74880446627016539, -3.42900326264471866 50.74891286627408959, -3.42864036279687578 50.74900806629662497, -3.42829116293874891 50.7491218663124144, -3.42819006299224682 50.74913616632193936, -3.42811576303834764 50.74913486633207071, -3.42803316310092976 50.74911266634883589, -3.42797126315678069 50.74907876636599013, -3.42770506341815384 50.74887896645400076, -3.42764516345800496 50.7488684664646712),(-3.43040726276133956 50.74780906638191169, -3.43026926276504041 50.74787826638173271, -3.42987756257453702 50.74834946630833343, -3.42973036252802332 50.74850946628527737, -3.4296616625253713 50.7485615662805003, -3.42957376254213386 50.7486027662811594),(-3.43111676263661591 50.74760696634212565, -3.43107786263894265 50.74762186634328742, -3.4306974626997655 50.74773336636379639, -3.43040726276133956 50.74780906638191169))",Speed Limits-11412
"MultiLineString ((-3.42957376254213386 50.7486027662811594, -3.42941016273314148 50.74846096634033188),(-3.42941016273314148 50.74846096634033188, -3.42901406317311341 50.74811486648424363, -3.42916606314005534 50.74805666647966262),(-3.42916606314005534 50.74805666647966262, -3.42935176310277523 50.74798546647410546),(-3.42935176310277523 50.74798546647410546, -3.42954016306829912 50.74791336646839568),(-3.42954016306829912 50.74791336646839568, -3.42973686303599123 50.7478380664625135),(-3.42973686303599123 50.7478380664625135, -3.42991756300963013 50.74776886645704366),(-3.43034656283510708 50.74775316640474188, -3.43035706281960051 50.74776616639988447, -3.43040726276133956 50.74780906638191169),(-3.42991756300963013 50.74776886645704366, -3.43010086299301431 50.74769016645380759),(-3.43024786297918771 50.74763086645014454, -3.43034656283510708 50.74775316640474188),(-3.43010086299301431 50.74769016645380759, -3.43024786297918771 50.74763086645014454))",Speed Limits-11413
"MultiLineString ((-3.90918587338351697 50.30372676891520456, -3.9112249706661939 50.30523056769241919, -3.91162507008732696 50.30553466738562207, -3.91189656970724364 50.30572586717801897, -3.91199196956853212 50.30579616710053159, -3.9137980668277863 50.3071227654266977, -3.91439376582425114 50.30759586475131329, -3.91477916510544466 50.30794106424863799, -3.91612566284896335 50.30891746259133868, -3.91772436409309277 50.31005836246446705, -3.91843606509826703 50.31050666285760542, -3.91908146614010411 50.31095586331621661, -3.91976396719978926 50.31142256380876177))",Speed Limits-11438
"MultiLineString ((-3.73907087473895139 50.32963366429906671, -3.74063527454891842 50.33038396300369754, -3.74173437443024515 50.33076046229206923),(-3.73755717504499341 50.32974756470876798, -3.73772707501398038 50.32977616461776904, -3.73793237497530217 50.32978926453183277, -3.73859627483923207 50.32970286439320518, -3.73907087473895139 50.32963366429906671),(-3.73714807509792646 50.32921346545413854, -3.73755717504499341 50.32974756470876798),(-3.7368229751464459 50.32870556615417001, -3.73694057512967381 50.32893526584717137, -3.73707197510481448 50.32901916570207845, -3.73714807509792646 50.32921346545413854))",Speed Limits-11462
"MultiLineString ((-3.60739516848662145 50.80519726943580849, -3.60719986846320007 50.80509386951193562, -3.60650306843411794 50.80482166973769864, -3.60628386841098525 50.80467526982019422, -3.60623016838902055 50.80458546985386903, -3.606196668366489 50.80449996988222949, -3.6062489682295209 50.80408716998068286, -3.6062028681307936 50.80374797007574728))",Speed Limits-11478
"MultiLineString ((-3.35685916420692765 50.68957736595545072, -3.35649686323889496 50.68997766616661238))",Speed Limits-11491
"MultiLineString ((-3.54930497844879023 50.71930726704557202, -3.54923927841302334 50.71923516699155954, -3.54923527840818309 50.71920706696820957, -3.54925427837996743 50.71886646667725529))",Speed Limits-11511
"MultiLineString ((-3.53047127408144412 50.71600706802405512, -3.53051687456684071 50.7158219677393447, -3.53063217469186696 50.71575066760117068, -3.53078867434758958 50.71583586768105079, -3.53085227427780168 50.71584546767677182, -3.53215047530179715 50.71524966641126042))",Speed Limits-11515
"MultiLineString ((-3.31364516471904302 50.66304136874233421, -3.3132460638763237 50.66372976922861682))",Speed Limits-11529
"MultiLineString ((-4.00138806692209137 51.0626364585556658, -4.00149836694936045 51.06259865862704572, -4.0016512669862081 51.06255185872340263, -4.00190886704606363 51.06246995888647433, -4.00195406705619128 51.06245145891672621, -4.001972167059896 51.06242935893489232, -4.00199406706435479 51.06240405895630374))",Speed Limits-11532
"MultiLineString ((-4.00199406706435479 51.06240405895630374, -4.00200876706621855 51.06234045898989393, -4.00202926706937934 51.06228245902403984),(-4.00202926706937934 51.06228245902403984, -4.00203466707018407 51.06226715903305546, -4.00204066707100292 51.06224725904424844),(-4.00204066707100292 51.06224725904424844, -4.00207816707569286 51.06212365911375883),(-4.00207816707569286 51.06212365911375883, -4.00208626707661974 51.06209695912875901),(-4.00208626707661974 51.06209695912875901, -4.0021026670787343 51.06205325915483684))",Speed Limits-11536
"MultiLineString ((-3.66449927188487701 50.80058486576311338, -3.66421607166860097 50.80084316588734339, -3.66395767142838924 50.80114116599674645))",Speed Limits-11537
"MultiLineString ((-3.65917187009479816 50.80199646798410384, -3.6587686700675377 50.80194486815973676, -3.65765936982591233 50.80203836861043953, -3.65743506971309085 50.80214656868638912),(-3.66121737071624809 50.80156526716219645, -3.65979197029914349 50.80184456774143342, -3.65917187009479816 50.80199646798410384),(-3.66395767142838924 50.80114116599674645, -3.66335597129885127 50.80119656625825542, -3.66239337106720297 50.80131956667177917, -3.6615484708124808 50.8015003670251275, -3.66121737071624809 50.80156526716219645),(-3.66524357164580783 50.80110986543373741, -3.66395767142838924 50.80114116599674645))",Speed Limits-11538
"MultiLineString ((-3.51215156691052677 50.85954196844360098, -3.51163126691195204 50.85974966828088384, -3.51124246692763675 50.85989916815672274, -3.51086846694815957 50.86004786804223698, -3.51070396695808595 50.86011626799459151, -3.51060306693505408 50.8602080680031392, -3.51048706691737156 50.8603016680042046, -3.51037506692155654 50.86035846798001359, -3.5102154669519634 50.86039956791557159, -3.51004796703303779 50.86035676778262626))",Speed Limits-11547
"MultiLineString ((-3.54418636740076787 50.86028705868412914, -3.54426916729080865 50.86030765865637449, -3.54439166714619436 50.8603154586009012, -3.54464126681190406 50.86038125852226699, -3.54482866657330176 50.86041515845430183, -3.54518416613668652 50.86045945831376969, -3.54528096601010212 50.86048125828305899, -3.54532526593464414 50.86051335828545206, -3.54535476588763521 50.86053065828411945, -3.54540936582188104 50.8605358582620255, -3.54570786546146 50.86056545814280128))",Speed Limits-11548
"MultiLineString ((-3.51000536743534086 50.85723816699658073, -3.51013985291756692 50.85664167510918787),(-3.51013985291756692 50.85664167510918787, -3.51014846718404039 50.85660346720964498, -3.51017956712797474 50.8564723672527208, -3.51011856699647451 50.85589746735498551))",Speed Limits-11549
"MultiLineString ((-3.48785377646495753 50.6377817734370268, -3.48813267661511617 50.63752507327059504, -3.48866917682289124 50.63717207300093293, -3.4892230769970185 50.63687727274429307, -3.4917174775848876 50.63588517166786573, -3.4925105777782437 50.6355557712981863, -3.49265787772141501 50.63565817130926661, -3.49271917772568674 50.63565147128959154, -3.49282577773323455 50.63563967125529075, -3.49321227780948451 50.63551037108678798, -3.49341907786846306 50.6354089709794124, -3.49349157787957276 50.6353902709501611, -3.49375977781162383 50.63551427094128599, -3.49439647791815444 50.63533427067454795, -3.49472077798560576 50.63521897052434184, -3.49477577800291428 50.63518897049308976),(-3.49477577800291428 50.63518897049308976, -3.49505237809002978 50.63503787033490511, -3.49519927813117359 50.6349666702551815, -3.49610907831590367 50.6346491698214578))",Speed Limits-11550
"MultiLineString ((-4.00213496708261829 51.061967359206065, -4.00217596708993817 51.06194455923550635, -4.00227896710999076 51.06194015928782903, -4.00238916713080339 51.06192305934883535, -4.00243456713776613 51.0618867593857928, -4.00247316714292722 51.06184525942151708))",Speed Limits-11551
"MultiLineString ((-3.566250674425123 50.38254596649082373, -3.56599477429976552 50.38249896650621196, -3.56577557418702984 50.38242196654888971))",Speed Limits-11554
"MultiLineString ((-3.66385017856879402 50.37883626870405607, -3.66342027854848995 50.37877186848033517, -3.66321207831933338 50.37914596811788925, -3.66314247816300531 50.37941136790958296, -3.66297587782300527 50.37996606746346373, -3.66253797748134868 50.38038606694370714, -3.6622468773079575 50.38055366666959145, -3.66200477719250506 50.38063906647557388, -3.66159787699157313 50.38078256615099093, -3.66118977680925939 50.3808863658511612, -3.66105367675509763 50.38090956575823043, -3.66093977674518323 50.38087876571015755, -3.66078717678907273 50.38075966569129349, -3.66022097696376925 50.38033286560747825, -3.65988427708664199 50.38007646555549002, -3.65969177715862104 50.37993486552165479, -3.65938787716507274 50.37985076538771523, -3.65896697716860375 50.37974786519325221, -3.65858447716305024 50.3796704650064413))",Speed Limits-11565
"MultiLineString ((-3.60169896973723613 50.34684096157194944, -3.60174166966489695 50.34688066157800534, -3.60190136939445393 50.34702926160179715, -3.60205186918790199 50.34713666164672219),(-3.60164336983147093 50.34678926156422563, -3.60169896973723613 50.34684096157194944),(-3.60144697020253668 50.34658096155568785, -3.60164336983147093 50.34678926156422563),(-3.6013536703759903 50.34648406155134381, -3.60144697020253668 50.34658096155568785))",Speed Limits-11571
