wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.04599258563083275 50.77081821748337376, -4.04735578355899683 50.76922039537865317, -4.05021946818254808 50.76917006827348899, -4.0517201491687258 50.77071755808102438, -4.05035705650925415 50.77231542893198224, -4.04749317829477118 50.77236576204548157, -4.04599258563083275 50.77081821748337376)))",ANE-3252,Hex
"MultiPolygon (((-4.09810854792462997 50.68647357638715789, -4.09946764987833756 50.68487513788329579, -4.102326152372334 50.68482358313409719, -4.1038257439350696 50.68637046371487997, -4.10246675209730238 50.68796895563983185, -4.09960805720118948 50.68802051456709989, -4.09810854792462997 50.68647357638715789)))",AMR-3279,Hex
"MultiPolygon (((-4.14418544985815096 50.47314511277850357, -4.14553704616037599 50.47154617974265278, -4.14838258622889811 50.47149366768719148, -4.14987671385435508 50.47304008508461237, -4.1485252106867696 50.47463907384090476, -4.14567948619287652 50.47469158892599239, -4.14418544985815096 50.47314511277850357)))",AME-3346,Hex
"MultiPolygon (((-4.1406988034465142 50.49052343816298816, -4.14205099439112256 50.48892454612401792, -4.14489758470862313 50.48887210838475426, -4.14639217247480296 50.49041855633043951, -4.14504009030890863 50.49201749636301173, -4.14219331041971639 50.49206993992104486, -4.1406988034465142 50.49052343816298816)))",AMF-3341,Hex
"MultiPolygon (((-4.19701045567091668 50.50678802406039836, -4.19836117355760674 50.50518849969277113, -4.2012086332278491 50.50513467288235603, -4.20270556703305331 50.50668036473204126, -4.20135495862297681 50.50827993747655142, -4.19850730825616125 50.50833377068513386, -4.19701045567091668 50.50678802406039836)))",ALS-3335,Hex
"MultiPolygon (((-4.17341505092555476 50.45843645175955317, -4.17476526122026392 50.45683717998244333, -4.17760986628443565 50.45678396177940073, -4.17910445538360342 50.45833000698434034, -4.17775435303999743 50.45992932483535043, -4.174909557122084 50.45998255060363391, -4.17341505092555476 50.45843645175955317)))",ALX-3351,Hex
"MultiPolygon (((-4.07078862863118829 50.55317423697917434, -4.07214496325698505 50.55157611744311907, -4.074995453586717 50.55152533938389325, -4.07648979568196168 50.55307267055984255, -4.07513357244367302 50.55467084375048614, -4.07228289178347413 50.55472162685165216, -4.07078862863118829 50.55317423697917434)))",AMW-3321,Hex
"MultiPolygon (((-4.07416727805296119 50.53265227468247645, -4.07552292602699318 50.53105411710388495, -4.07837216390907109 50.53100326438853074, -4.07986594337974484 50.53255056408972479, -4.07851040236257933 50.53414877060878041, -4.07566097567010832 50.53419962873973503, -4.07416727805296119 50.53265227468247645)))",AMV-3328,Hex
"MultiPolygon (((-4.18634939838380227 50.73836572974167325, -4.18770691497645231 50.73676629680679895, -4.19056841609831121 50.73671255138935976, -4.19207259259507659 50.73825823353305253, -4.19071518429473322 50.73985771593669369, -4.18785349261010875 50.73991146670174146, -4.18634939838380227 50.73836572974167325)))",ALX-3262,Hex
"MultiPolygon (((-3.76395275749360625 50.70145386915168473, -3.76532370046721754 50.69985924741583716, -3.76818366260667625 50.69981589660279298, -3.76967287323956013 50.70136716247401409, -3.76830203524966789 50.70296183309467608, -3.76544188273371017 50.70300518815744795, -3.76395275749360625 50.70145386915168473)))",502667,Hex
"MultiPolygon (((-3.99779705279623609 50.85034847806475256, -3.99916417702648275 50.84875115723715311, -4.00203284009533267 50.8487019664305322, -4.00353457308362515 50.85025008959922843, -4.00216755139040803 50.85184746263039557, -3.999298694428981 50.8518966597056945, -3.99779705279623609 50.85034847806475256)))",ANQ-3227,Hex
