wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.66978126392761084 50.46675437811236264, -3.67114886332197976 50.46516076823748165, -3.67399480248001087 50.46511985822147039, -3.67547333931904241 50.46667254761420196, -3.67410583610639563 50.46826619895832522, -3.67125970480653585 50.46830711455389462, -3.66978126392761084 50.46675437811236264)))",AQL-3351,Hex
"MultiPolygon (((-3.56037081400587674 50.64612259221885893, -3.56174712069848098 50.64453029641242665, -3.56460399489998059 50.6444919626673169, -3.56608475605509101 50.64604592392332449, -3.56470855509164641 50.64763827216409453, -3.56185148581844535 50.64767660673387439, -3.56037081400587674 50.64612259221885893)))",ARM-3294,Hex
"MultiPolygon (((-3.72682441363911687 50.50841882397972427, -3.72819124230957843 50.50682461283306424, -3.73103959894601145 50.5067823105055993, -3.73252131401821652 50.50833421820313163, -3.73115458412647527 50.5099284958991106, -3.72830603955060491 50.50997080248313154, -3.72682441363911687 50.50841882397972427)))",APY-3337,Hex
"MultiPolygon (((-3.68436150722237699 50.63652834505894873, -3.68573332344573767 50.63493462753005048, -3.6885894834480375 50.6348932784579091, -3.69007400993286128 50.63644564841378326, -3.68870229257965843 50.63803941908910389, -3.6858459491585549 50.63808076812676262, -3.68436150722237699 50.63652834505894873)))",AQJ-3297,Hex
"MultiPolygon (((-3.75467622308708737 50.5678121377737142, -3.75604374775717176 50.56621759324156073, -3.75889565424467387 50.56617455119683058, -3.76038022323075394 50.56772604935764548, -3.75901281492400807 50.56932064147610362, -3.75616071869873913 50.56936368812873894, -3.75467622308708737 50.5678121377737142)))",APS-3318,Hex
"MultiPolygon (((-3.5590169102680127 50.60522019269512128, -3.56039209338301887 50.60362791329391996, -3.56324647208880529 50.60358962981044328, -3.56472585838501965 50.60514362559356272, -3.56335077927480448 50.6067359570487767, -3.56049620843958881 50.60677424068564534, -3.5590169102680127 50.60522019269512128)))",ARM-3307,Hex
"MultiPolygon (((-3.69451548252056883 50.68044978708253012, -3.69588819404107038 50.67885595236739249, -3.69874695765508532 50.67881435023952008, -3.70023319647648607 50.68036658500172109, -3.69886059108819287 50.68196045724695153, -3.69600163749540833 50.68200206636667104, -3.69451548252056883 50.68044978708253012)))",AQH-3283,Hex
"MultiPolygon (((-3.78212481195764516 50.61461307969738499, -3.78349270195524134 50.61301822182592502, -3.78634735844907722 50.61297447788154358, -3.78783431673542648 50.61452558840126414, -3.78646652980190801 50.61612049737103547, -3.78361168141141047 50.61616424621405486, -3.78212481195764516 50.61461307969738499)))",APM-3303,Hex
"MultiPolygon (((-3.59572063505077244 50.67712126033410414, -3.59709660683884946 50.67552856934403138, -3.59995530430290112 50.67548938524427626, -3.60143822102169553 50.67704289005305185, -3.60006235792080886 50.67863562432232527, -3.59720346711612526 50.67867481659489926, -3.59572063505077244 50.67712126033410414)))",ARE-3284,Hex
"MultiPolygon (((-3.55652623164813075 50.52970675730028205, -3.55789943788870078 50.52811443114730849, -3.56074929598159517 50.52807622762230721, -3.56222613484046002 50.52963034489237515, -3.5608530305988606 50.53122272018255501, -3.55800298407787929 50.53126092908463818, -3.55652623164813075 50.52970675730028205)))",ARM-3331,Hex
"MultiPolygon (((-3.79447023165133768 50.48850794849673207, -3.79583419282144607 50.48691292841337486, -3.79868124368598492 50.48686893962650402, -3.80016451899274177 50.48841996377961294, -3.79880066464050836 50.49001503277629155, -3.79595342628170584 50.49005902839719084, -3.79447023165133768 50.48850794849673207)))",API-3343,Hex
"MultiPolygon (((-3.84604744671148646 50.60574779169729709, -3.84741293827914843 50.60415219185971125, -3.85026698598638983 50.60410687677935471, -3.85175573371104196 50.60565715847938151, -3.85039034512078659 50.60725280917920799, -3.84753610684932301 50.60729812730605914, -3.84604744671148646 50.60574779169729709)))",AOX-3306,Hex
"MultiPolygon (((-3.56210029152980123 50.56897984455236639, -3.56347433223605226 50.56738752021903593, -3.56632650489194969 50.56734917162742704, -3.56780482810047861 50.56890314344657611, -3.56643089136664049 50.57049551539930832, -3.56357852905298289 50.57053387001506906, -3.56210029152980123 50.56897984455236639)))",ARL-3319,Hex
