wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.20225260009736079 50.80259829958205131, -4.20361130795240623 50.80099869711503402, -4.20647668479316295 50.80094452266519056, -4.20798354434702215 50.80248994463094192, -4.20662494724759828 50.80408959721881246, -4.20375937840915181 50.80414377774729218, -4.20225260009736079 50.80259829958205131)))",ALU-3241,Hex
"MultiPolygon (((-4.33403202365651552 50.94326602458066588, -4.33539015294830676 50.94166491846123535, -4.33826390896023817 50.94160740349649785, -4.3397797316612392 50.94315098691473764, -4.3384217144837729 50.944752141794865, -4.33554776232178707 50.94480966434388591, -4.33403202365651552 50.94326602458066588)))",AKR-3196,Hex
"MultiPolygon (((-4.15284309984111299 50.85073853937372945, -4.15420486161989189 50.84913948355167435, -4.15707328192018988 50.84908648406570819, -4.15858013143895278 50.85063253501166258, -4.15721847844208003 50.85223163729234841, -4.15434986511649917 50.85228464182534935, -4.15284309984111299 50.85073853937372945)))",AMG-3226,Hex
"MultiPolygon (((-4.43990085307116011 50.90490030295276824, -4.44125421002749743 50.90329800762190615, -4.44412537410220043 50.90323791113787877, -4.44564337146220545 50.90478010427198541, -4.44429012325806916 50.9063824503151352, -4.44141877035137078 50.90644255248238181, -4.43990085307116011 50.90490030295276824)))",AJS-3207,Hex
"MultiPolygon (((-4.38072650838820277 50.92815760545838799, -4.38208258673500595 50.9265559796492937, -4.3849553017268601 50.92649733082939889, -4.38647212210074766 50.92804030387760861, -4.3851161861670569 50.92964196768674867, -4.38224328058220802 50.92970062273614928, -4.38072650838820277 50.92815760545838799)))",AKG-3200,Hex
"MultiPolygon (((-4.2928359877476252 50.89529006683768841, -4.29419418530557095 50.89368943086218877, -4.29706507465129839 50.89363296365286971, -4.29857795806619336 50.89517712679344896, -4.29721987227372271 50.89677781143277713, -4.29434878986866053 50.89683428429608369, -4.2928359877476252 50.89529006683768841)))",ALA-3211,Hex
"MultiPolygon (((-4.5192895834804796 50.93784169642965765, -4.52064111079475861 50.93623851184155171, -4.52351413803490932 50.93617643185596933, -4.52503583083356808 50.93771752841407618, -4.52368441434435997 50.93932076044968227, -4.52081119564190903 50.93938284844939801, -4.5192895834804796 50.93784169642965765)))",AJA-3196,Hex
"MultiPolygon (((-4.40610496308232147 50.83477244135936246, -4.40745755587473198 50.83317053095456117, -4.41032449000323101 50.83311131916834569, -4.41183902134481976 50.83465401084231416, -4.41048653645252653 50.8362559712638955, -4.40761941139979463 50.83631519011338185, -4.40610496308232147 50.83477244135936246)))",AJZ-3230,Hex
"MultiPolygon (((-4.32775256297701016 50.81747461457442228, -4.32910738741542733 50.81587358599988136, -4.33197342278899278 50.81581631452061742, -4.33348482367467192 50.81736006589494536, -4.33213011174767715 50.81896114724830227, -4.32926388758369107 50.81901842355754439, -4.32775256297701016 50.81747461457442228)))",AKR-3236,Hex
"MultiPolygon (((-3.9342236529403336 50.87502823172022204, -3.93559370320086099 50.87343162068523839, -3.93846402301555099 50.87338396243971061, -3.93996448648794706 50.87493291549782981, -3.93859454599270897 50.87652956966567785, -3.93572403186220221 50.87657723103104246, -3.9342236529403336 50.87502823172022204)))",AOF-3220,Hex
