GRID_ID,WKT
33744-SDVN_E_O_293_93,"MultiLineString ((-3.5283378558871288 50.724968339537142, -3.5282047579954177 50.725031281577678))"
33745-SDVN_E_O_293_93,"MultiLineString ((-3.5282047579954177 50.725031281577678, -3.5278094472608643 50.7252181317299033))"
33746-SDVN_E_O_293_93,"MultiLineString ((-3.5278094472608643 50.7252181317299033, -3.5276375021702124 50.7252983586668122))"
33747-SDVN_E_O_293_93,"MultiLineString ((-3.5276375021702124 50.7252983586668122, -3.5274654119442279 50.7253784973031614))"
33748-SDVN_E_O_293_93,"MultiLineString ((-3.5274654119442279 50.7253784973031614, -3.5272053254228952 50.725458349452424))"
33749-SDVN_E_O_293_93,"MultiLineString ((-3.5272053254228952 50.725458349452424, -3.526945238012468 50.7255382010134142))"
33750-SDVN_E_O_293_93,"MultiLineString ((-3.526945238012468 50.7255382010134142, -3.5265873542707857 50.7256475726600158))"
33751-SDVN_E_O_293_93,"MultiLineString ((-3.5265873542707857 50.7256475726600158, -3.5262294659118631 50.7257568533469083))"
33752-SDVN_E_O_293_93,"MultiLineString ((-3.5262294659118631 50.7257568533469083, -3.5262068863537923 50.7257712688076126))"
33753-SDVN_E_O_293_93,"MultiLineString ((-3.5402616962116285 50.7168953309368078, -3.5399212696307303 50.7170583893188649))"
33754-SDVN_E_O_293_93,"MultiLineString ((-3.5399212696307303 50.7170583893188649, -3.5398897487203653 50.7170734650305093))"
33755-SDVN_E_O_293_93,"MultiLineString ((-3.5398897487203653 50.7170734650305093, -3.5398582307366468 50.7170886306293625))"
33756-SDVN_E_O_293_93,"MultiLineString ((-3.5398582307366468 50.7170886306293625, -3.5398134406156334 50.7171094575360684))"
33757-SDVN_E_O_293_93,"MultiLineString ((-3.5398134406156334 50.7171094575360684, -3.5397685059092416 50.717130196399971))"
33758-SDVN_E_O_293_93,"MultiLineString ((-3.5397685059092416 50.717130196399971, -3.5396166857685447 50.7172005518582054))"
33759-SDVN_E_O_293_93,"MultiLineString ((-3.5396166857685447 50.7172005518582054, -3.5394647235912533 50.7172709095414618))"
33760-SDVN_E_O_293_93,"MultiLineString ((-3.5394647235912533 50.7172709095414618, -3.5394314619584168 50.7172847491507213))"
33761-SDVN_E_O_293_93,"MultiLineString ((-3.5394314619584168 50.7172847491507213, -3.5393981973598811 50.7172984988542197))"
33762-SDVN_E_O_293_93,"MultiLineString ((-3.5393981973598811 50.7172984988542197, -3.5393623189514489 50.7173146213844959))"
33763-SDVN_E_O_293_93,"MultiLineString ((-3.5393623189514489 50.7173146213844959, -3.5392430928403158 50.7173680883996525))"
33764-SDVN_E_O_293_93,"MultiLineString ((-3.5392430928403158 50.7173680883996525, -3.5392090286081812 50.7173833775104015))"
33765-SDVN_E_O_293_93,"MultiLineString ((-3.5392090286081812 50.7173833775104015, -3.5390878492076268 50.7174377695114629))"
33766-SDVN_E_O_293_93,"MultiLineString ((-3.5390878492076268 50.7174377695114629, -3.5390248713505721 50.7174655815727391))"
33767-SDVN_E_O_293_93,"MultiLineString ((-3.5390248713505721 50.7174655815727391, -3.5389620350189297 50.7174933917318285))"
33768-SDVN_E_O_293_93,"MultiLineString ((-3.5389620350189297 50.7174933917318285, -3.5388464248097748 50.7175448320287643))"
33769-SDVN_E_O_293_93,"MultiLineString ((-3.5388464248097748 50.7175448320287643, -3.5387308172926106 50.7175963621113723))"
33770-SDVN_E_O_293_93,"MultiLineString ((-3.5387308172926106 50.7175963621113723, -3.5387144797628829 50.7176035927160243))"
33771-SDVN_E_O_293_93,"MultiLineString ((-3.5387144797628829 50.7176035927160243, -3.5383269921655542 50.7178098921229292))"
33772-SDVN_E_O_293_93,"MultiLineString ((-3.5383269921655542 50.7178098921229292, -3.5382484658218862 50.717851758999636))"
33773-SDVN_E_O_293_93,"MultiLineString ((-3.5382484658218862 50.717851758999636, -3.5381564165215353 50.7180222033386485))"
33774-SDVN_E_O_293_93,"MultiLineString ((-3.5381564165215353 50.7180222033386485, -3.5381177070074514 50.7180938818131679))"
